,block,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,lon,lat
6784,060750120001,2020-12-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41851,37.7882
6785,060750103001,2016-07-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41459,37.802155
6786,060750176012,2013-10-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.41137,37.781326
6787,060750302013,2017-10-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.47586,37.760815
6788,060750354001,2012-07-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.506256,37.73656
6789,060750122011,2019-06-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41482,37.785557
6790,060750610002,2018-01-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.398384,37.71093
6791,060750121001,2013-05-21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.415276,37.788853
6792,060750230032,2012-05-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.393425,37.7301
6793,060750201001,2016-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42157,37.77326
6794,060750124022,2018-07-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
6795,060750103002,2017-08-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41326,37.80184
6796,060750452002,2012-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.464874,37.774406
6797,060750124012,2015-06-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41487,37.78269
6798,060750120001,2014-12-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41619,37.789215
6799,060750206004,2013-08-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43169,37.76109
6800,060750176013,2011-05-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41294,37.77605
6801,060750229021,2019-01-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41104,37.753487
6802,060750177002,2015-10-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.416626,37.76767
6803,060750113001,2012-12-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.409164,37.796158
6804,060750132002,2015-07-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.435555,37.793243
6805,060750207001,2018-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.423676,37.76077
6806,060750327003,2016-01-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48764,37.760296
6807,060750307003,2013-05-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4524,37.735146
6808,060750122012,2020-10-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41597,37.78541
6809,060750307001,2017-05-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.451866,37.742153
6810,060750332032,2014-10-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48329,37.71587
6811,060750205003,2015-02-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.435745,37.757015
6812,060750109003,2016-10-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42378,37.798096
6813,060750133005,2018-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.456055,37.787033
6814,060750135001,2014-10-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43027,37.792114
6815,060750354001,2015-03-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50742,37.74726
6816,060750228031,2011-01-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41602,37.7556
6817,060750354004,2015-05-11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50408,37.74179
6818,060750262004,2012-07-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.45987,37.70966
6819,060750164002,2011-10-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43863,37.774883
6820,060750113002,2015-05-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.407814,37.79222
6821,060750132001,2017-03-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.433914,37.793453
6822,060750122021,2012-06-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41823,37.7868
6823,060750477012,2013-03-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48084,37.778336
6824,060750330006,2017-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49049,37.739594
6825,060750124022,2016-03-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
6826,060750352023,2019-08-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.508,37.7594
6827,060750215005,2017-01-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.430305,37.746696
6828,060750163002,2014-03-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42854,37.775215
6829,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6830,060750259003,2015-01-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40478,37.71996
6831,060750230011,2012-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.404434,37.733746
6832,060750168023,2020-01-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.425415,37.772266
6833,060750354001,2021-01-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.50615,37.748253
6834,060750330002,2013-03-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.482994,37.73992
6835,060750332032,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
6836,060750351005,2018-03-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49917,37.75604
6837,060750326023,2015-01-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4831,37.756756
6838,060750113001,2011-08-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40996,37.79584
6839,060750253003,2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.4229,37.741722
6840,060750135002,2016-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.431915,37.791904
6841,060750426012,2012-02-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48187,37.78496
6842,060750206001,2016-04-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42784,37.76293
6843,060750211001,2015-12-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.42656,37.75416
6844,060750180002,2020-06-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40465,37.77068
6845,060750332032,2010-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.483154,37.718395
6846,060750326023,2016-12-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.482025,37.7568
6847,060750332032,2020-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47842,37.717678
6848,060750332031,2015-09-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47376,37.715405
6849,060750158021,2016-01-15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43753,37.7779
6850,060750252001,2010-07-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41805,37.746326
6851,060750120002,2018-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.420746,37.786724
6852,060750227042,2017-06-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40092,37.75766
6853,060750302013,2013-09-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47322,37.761826
6854,060750125022,2016-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.413765,37.783783
6855,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6856,060750101002,2013-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41022,37.80556
6857,060750254013,2011-12-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42482,37.7374
6858,060750117001,2012-07-23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40577,37.791637
6859,060750202003,2018-06-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42281,37.76445
6860,060750167004,2016-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.438805,37.771523
6861,060750255001,2011-08-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42785,37.73221
6862,060750111001,2007-04-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41695,37.79201
6863,060750257021,2016-03-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40484,37.725315
6864,060750232003,2014-02-03,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.38623,37.731323
6865,060750129021,2012-05-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42847,37.799892
6866,060750166001,2017-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44137,37.771675
6867,060750207003,2014-11-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.42108,37.7565
6868,060750131021,2016-05-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42571,37.790413
6869,060750332032,2010-08-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48389,37.71854
6870,060750206004,2011-06-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43335,37.760986
6871,060750354005,2018-09-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50155,37.7363
6872,060750152002,2010-09-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43099,37.787334
6873,060750332011,2012-01-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47938,37.71985
6874,060750401003,2012-01-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46328,37.78203
6875,060750106003,2015-03-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40749,37.80017
6876,060750164001,2019-10-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43329,37.773655
6877,060750332032,2013-01-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
6878,060750255006,2015-11-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43726,37.728508
6879,060750131022,2018-06-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.430084,37.795376
6880,060750332031,2014-03-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
6881,060750104004,2017-06-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40549,37.799946
6882,060750178022,2013-07-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41189,37.773983
6883,060750329011,2015-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.486855,37.749104
6884,060750257021,2014-02-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40582,37.72506
6885,060750203003,2014-08-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43097,37.765125
6886,060750257012,2017-11-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4118,37.731136
6887,060750110002,2019-05-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41893,37.79446
6888,060750451001,2012-05-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45979,37.778355
6889,060750176015,1999-10-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.408,37.78155
6890,060750126011,2014-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43983,37.80213
6891,060750612001,2013-12-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.38884,37.73753
6892,060750214003,2020-12-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43077,37.751503
6893,060750332031,2019-07-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.478935,37.71514
6894,060750119012,2020-07-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41455,37.789425
6895,060750157001,2012-08-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.446,37.77778
6896,060750123022,2013-04-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41305,37.7877
6897,060750166003,2017-09-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.45196,37.769844
6898,060750254012,2014-07-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41799,37.73638
6899,060750133005,2011-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45696,37.78737
6900,060750161002,2016-09-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43259,37.778526
6901,060750154005,2013-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.45442,37.782814
6902,060750228012,2012-06-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40873,37.758472
6903,060750234001,2016-11-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.39467,37.72194
6904,060750353006,2014-08-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49959,37.746674
6905,060750208002,2018-02-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41757,37.760334
6906,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6907,060750304003,2016-05-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47495,37.74776
6908,060750228011,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.412415,37.76162
6909,060750132001,2016-05-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43081,37.79479
6910,060750302012,2016-07-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.472725,37.76282
6911,060750178021,2018-02-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40744,37.77557
6912,060750176013,2010-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6913,060759803001,2011-04-12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47937,37.77279
6914,060750612001,2014-09-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.3879,37.73889
6915,060750120002,2015-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.41763,37.78712
6916,060750332043,2018-08-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
6917,060750332043,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
6918,060750207001,2013-12-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42377,37.76076
6919,060750168023,2014-08-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42464,37.772846
6920,060750165004,2015-06-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.45199,37.774143
6921,060750178022,2015-03-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41189,37.773983
6922,060750206004,2010-07-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43382,37.760155
6923,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6924,060750253004,2013-03-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-122.41895,37.74596
6925,060750131021,2016-12-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.428085,37.78964
6926,060750125012,2010-09-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40984,37.783333
6927,060750452004,2012-09-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.467155,37.776154
6928,060750125011,2010-05-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41258,37.781063
6929,060750610001,2014-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.397545,37.717937
6930,060750103003,2017-09-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41329,37.799927
6931,060750124021,2010-10-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4145,37.780823
6932,060750229033,2018-03-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40796,37.750458
6933,060750167003,2015-06-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.436905,37.770813
6934,060750477011,2015-10-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48574,37.77908
6935,060750254031,2012-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.42272,37.732292
6936,060750123022,2016-07-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411736,37.785946
6937,060750329022,2020-01-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.492485,37.752598
6938,060750170002,2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.43905,37.763462
6939,060750401004,2015-09-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.464035,37.78506
6940,060750157002,2016-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.44487,37.776485
6941,060750201004,2015-10-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.42098,37.76579
6942,060750208001,2014-06-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.419,37.763462
6943,060750332031,2018-12-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48398,37.715702
6944,060750216002,2015-03-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.439026,37.745365
6945,060750258001,2011-06-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4031,37.725105
6946,060750332041,2013-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47452,37.71831
6947,060750204022,2013-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.44146,37.753757
6948,060750202001,2010-09-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42245,37.770733
6949,060750610001,2019-11-08,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39726,37.719173
6950,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6951,060750124012,2010-11-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41508,37.783627
6952,060750262004,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.453804,37.70873
6953,060750479021,2015-09-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.5089,37.77989
6954,060750180002,2014-11-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40229,37.77317
6955,060750158012,2013-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.43957,37.77955
6956,060750203003,2017-09-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.430954,37.76512
6957,060750129011,2017-10-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42518,37.800312
6958,060750113001,2010-08-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.409256,37.795246
6959,060750123012,2019-08-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41283,37.785088
6960,060750205001,2013-05-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43888,37.76155
6961,060750211004,2010-05-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.433365,37.755356
6962,060750207001,2011-09-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42555,37.76146
6963,060750202003,2012-02-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42408,37.763973
6964,060750264032,2018-04-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40361,37.712738
6965,060750332043,2019-01-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482994,37.72083
6966,060750106003,2018-07-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40844,37.799095
6967,060750103003,2014-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.415726,37.79939
6968,060750332043,2018-12-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
6969,060750122012,2012-12-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41689,37.784344
6970,060750477022,2017-01-27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.478905,37.773746
6971,060750125022,2017-06-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413765,37.783783
6972,060750111003,2017-08-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41802,37.789936
6973,060750351001,2013-02-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.49708,37.764538
6974,060750303012,2013-05-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.46693,37.757465
6975,060750303023,2019-03-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.47194,37.751633
6976,060750479015,2017-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50796,37.774292
6977,060750201002,2014-07-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.422165,37.767807
6978,060750110002,2011-10-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41966,37.79391
6979,060750176013,2010-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
6980,060750314003,2011-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.4608,37.712284
6981,060750332032,2017-02-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
6982,060750201002,2016-11-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42086,37.769073
6983,060750228012,2015-07-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.408424,37.759277
6984,060750127001,2010-12-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.44296,37.804745
6985,060750332043,2017-05-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
6986,060750260012,2014-07-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43283,37.72374
6987,060750332032,2017-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-122.48389,37.716267
6988,060750127002,2016-01-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4459,37.802456
6989,060750303021,2020-04-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4732,37.75345
6990,060750332041,2010-06-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47853,37.72013
6991,060750122021,2015-02-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41988,37.786594
6992,060750210004,2010-11-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42193,37.74881
6993,060750426021,2014-04-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47837,37.781345
6994,060750314002,2014-06-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45412,37.71409
6995,060750171012,2019-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44527,37.763348
6996,060750332043,2019-03-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482185,37.720425
6997,060750163002,2019-02-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.426895,37.77542
6998,060750106001,2014-01-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40737,37.800976
6999,060750332031,2010-10-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
